,gsr,hr,id,level,state,timestamp,userid
79,25600.0,92,993,0.0,None,2015-12-09T18:50:00,1
80,34133.0,91,994,0.0,None,2015-12-09T18:50:00,1
81,34133.0,90,995,0.0,None,2015-12-09T18:50:00,1
82,25600.0,91,996,0.0,None,2015-12-09T18:50:00,1
83,51200.0,92,999,0.0,None,2015-12-09T18:50:00,1
84,10240.0,92,1000,0.0,None,2015-12-09T18:50:00,1
85,17066.0,91,1001,0.0,None,2015-12-09T18:50:00,1
86,10240.0,90,1002,0.0,None,2015-12-09T18:50:00,1
87,11377.0,90,1003,0.0,None,2015-12-09T18:50:00,1
88,10240.0,89,1004,0.0,None,2015-12-09T18:50:00,1
89,34133.0,89,1005,0.0,None,2015-12-09T18:50:00,1
90,17066.0,90,1006,0.0,None,2015-12-09T18:50:00,1
91,51200.0,92,1007,0.0,None,2015-12-09T18:50:00,1
92,14628.0,96,1008,0.0,None,2015-12-09T18:50:00,1
93,51200.0,99,1009,0.0,None,2015-12-09T18:50:00,1
94,34133.0,101,1011,0.0,None,2015-12-09T18:50:00,1
95,11377.0,103,1012,0.0,None,2015-12-09T18:50:00,1
96,25600.0,105,1013,0.0,None,2015-12-09T18:50:00,1
97,25600.0,108,1014,0.0,None,2015-12-09T18:50:00,1
98,34133.0,114,1016,0.0,None,2015-12-09T18:50:00,1
99,34133.0,113,1017,0.0,None,2015-12-09T18:50:00,1
0,34133.0,110,1018,0.0,None,2015-12-09T18:50:00,1
1,51200.0,104,1019,0.0,None,2015-12-09T18:50:00,1
2,34133.0,99,1020,0.0,None,2015-12-09T18:50:00,1
3,25600.0,91,1022,0.0,None,2015-12-09T18:50:00,1
4,20480.0,87,1023,0.0,None,2015-12-09T18:50:00,1
5,14628.0,78,1024,0.0,None,2015-12-09T18:50:00,1
6,20480.0,76,1025,0.0,None,2015-12-09T18:50:00,1
7,10240.0,76,1026,0.0,None,2015-12-09T18:50:00,1
8,17066.0,75,1027,0.0,None,2015-12-09T18:50:00,1
9,20480.0,75,1028,0.0,None,2015-12-09T18:50:00,1
10,12800.0,75,1029,0.0,None,2015-12-09T18:50:00,1
11,34133.0,77,1030,0.0,None,2015-12-09T18:50:00,1
12,51200.0,79,1031,0.0,None,2015-12-09T18:50:00,1
13,34133.0,83,1033,0.0,None,2015-12-09T18:50:00,1
14,20480.0,83,1034,0.0,None,2015-12-09T18:50:00,1
15,10240.0,84,1035,0.0,None,2015-12-09T18:50:00,1
16,11377.0,84,1036,0.0,None,2015-12-09T18:50:00,1
17,14628.0,84,1037,0.0,None,2015-12-09T18:50:00,1
18,7876.0,83,1038,0.0,None,2015-12-09T18:50:00,1
19,25600.0,83,1039,0.0,None,2015-12-09T18:50:00,1
20,20480.0,82,1040,0.0,None,2015-12-09T18:50:00,1
21,14628.0,82,1042,0.0,None,2015-12-09T18:50:00,1
22,17066.0,83,1043,0.0,None,2015-12-09T18:50:00,1
23,51200.0,86,1044,0.0,None,2015-12-09T18:50:00,1
24,17066.0,87,1045,0.0,None,2015-12-09T18:50:00,1
25,20480.0,87,1046,0.0,None,2015-12-09T18:50:00,1
26,12800.0,86,1047,0.0,None,2015-12-09T18:50:00,1
27,7876.0,86,1048,0.0,None,2015-12-09T18:50:00,1
28,5688.0,85,1049,0.0,None,2015-12-09T18:50:00,1
29,5688.0,83,1050,0.0,None,2015-12-09T18:50:00,1
30,10240.0,83,1051,0.0,None,2015-12-09T18:50:00,1
31,8533.0,81,1052,0.0,None,2015-12-09T18:50:00,1
32,7314.0,82,1053,0.0,None,2015-12-09T18:50:00,1
33,5120.0,84,1054,0.0,None,2015-12-09T18:50:00,1
34,7876.0,85,1055,0.0,None,2015-12-09T18:50:00,1
35,5389.0,85,1056,0.0,None,2015-12-09T18:50:00,1
36,5688.0,83,1057,0.0,None,2015-12-09T18:50:00,1
37,4266.0,82,1058,0.0,None,2015-12-09T18:50:00,1
38,4876.0,82,1059,0.0,None,2015-12-09T18:50:00,1
39,4876.0,81,1060,0.0,None,2015-12-09T18:50:00,1
40,17066.0,81,1062,0.0,None,2015-12-09T18:50:00,1
41,25600.0,82,1063,0.0,None,2015-12-09T18:50:00,1
42,17066.0,84,1064,0.0,None,2015-12-09T18:50:00,1
43,51200.0,85,1065,0.0,None,2015-12-09T18:50:00,1
44,14628.0,85,1066,0.0,None,2015-12-09T18:50:00,1
45,25600.0,85,1067,0.0,None,2015-12-09T18:50:00,1
46,14628.0,84,1068,0.0,None,2015-12-09T18:50:00,1
47,51200.0,84,1069,0.0,None,2015-12-09T18:50:00,1
48,11377.0,82,1070,0.0,None,2015-12-09T18:50:00,1
49,14628.0,83,1072,0.0,None,2015-12-09T18:50:00,1
50,17066.0,84,1073,0.0,None,2015-12-09T18:50:00,1
51,25600.0,87,1074,0.0,None,2015-12-09T18:50:00,1
52,20480.0,88,1075,0.0,None,2015-12-09T18:50:00,1
53,20480.0,88,1076,0.0,None,2015-12-09T18:50:00,1
54,51200.0,87,1077,0.0,None,2015-12-09T18:50:00,1
55,17066.0,85,1078,0.0,None,2015-12-09T18:50:00,1
56,12800.0,81,1079,0.0,None,2015-12-09T18:50:00,1
57,12800.0,81,1080,0.0,None,2015-12-09T18:50:00,1
58,51200.0,80,1081,0.0,None,2015-12-09T18:50:00,1
59,14628.0,87,1082,0.0,None,2015-12-09T18:50:00,1
60,25600.0,100,1083,0.0,None,2015-12-09T18:50:00,1
61,17066.0,109,1084,0.0,None,2015-12-09T18:50:00,1
62,10240.0,107,1085,0.0,None,2015-12-09T18:50:00,1
63,10240.0,105,1087,0.0,None,2015-12-09T18:50:00,1
64,17066.0,98,1088,0.0,None,2015-12-09T18:50:00,1
65,11377.0,92,1089,0.0,None,2015-12-09T18:50:00,1
66,51200.0,87,1090,0.0,None,2015-12-09T18:50:00,1
67,20480.0,87,1091,0.0,None,2015-12-09T18:50:00,1
68,51200.0,88,1092,0.0,None,2015-12-09T18:50:00,1
69,10240.0,87,1093,0.0,None,2015-12-09T18:50:00,1
70,20480.0,87,1094,0.0,None,2015-12-09T18:50:00,1
71,20480.0,88,1095,0.0,None,2015-12-09T18:50:00,1
72,51200.0,89,1096,0.0,None,2015-12-09T18:50:00,1
73,10240.0,90,1098,0.0,None,2015-12-09T18:50:00,1
74,7876.0,91,1099,0.0,None,2015-12-09T18:50:00,1
75,14628.0,97,1100,0.0,None,2015-12-09T18:50:00,1
76,5389.0,102,1101,0.0,None,2015-12-09T18:50:00,1
77,4266.0,102,1102,0.0,None,2015-12-09T18:50:00,1
78,5389.0,106,1103,0.0,None,2015-12-09T18:50:00,1
79,4096.0,115,1104,0.0,None,2015-12-09T18:50:00,1
80,3657.0,114,1105,0.0,None,2015-12-09T18:50:00,1
81,3103.0,103,1106,0.0,None,2015-12-09T18:50:00,1
82,2694.0,102,1107,0.0,None,2015-12-09T18:50:00,1
83,3200.0,101,1108,0.0,None,2015-12-09T18:50:00,1
84,2767.0,94,1109,0.0,None,2015-12-09T18:50:00,1
85,2438.0,89,1110,0.0,None,2015-12-09T18:50:00,1
86,2497.0,83,1111,0.0,None,2015-12-09T18:50:00,1
87,2178.0,82,1112,0.0,None,2015-12-09T18:50:00,1
88,2178.0,82,1113,0.0,None,2015-12-09T18:50:00,1
89,2089.0,81,1114,0.0,None,2015-12-09T18:50:00,1
90,2133.0,82,1115,0.0,None,2015-12-09T18:50:00,1
91,2178.0,83,1116,0.0,None,2015-12-09T18:50:00,1
92,1896.0,82,1117,0.0,None,2015-12-09T18:50:00,1
93,1678.0,82,1118,0.0,None,2015-12-09T18:50:00,1
94,1861.0,81,1119,0.0,None,2015-12-09T18:50:00,1
95,1828.0,80,1120,0.0,None,2015-12-09T18:50:00,1
96,1706.0,80,1121,0.0,None,2015-12-09T18:50:00,1
97,1765.0,81,1122,0.0,None,2015-12-09T18:50:00,1
98,1932.0,81,1123,0.0,None,2015-12-09T18:50:00,1
99,1765.0,82,1124,0.0,None,2015-12-09T18:50:00,1
0,3200.0,83,1125,0.0,None,2015-12-09T18:50:00,1
1,1896.0,83,1126,0.0,None,2015-12-09T18:50:00,1
2,2226.0,83,1127,0.0,None,2015-12-09T18:50:00,1
3,1828.0,84,1128,0.0,None,2015-12-09T18:50:00,1
4,5688.0,84,1129,0.0,None,2015-12-09T18:50:00,1
5,6826.0,94,1130,0.0,None,2015-12-09T18:50:00,1
6,6826.0,97,1131,0.0,None,2015-12-09T18:50:00,1
7,8533.0,99,1132,0.0,None,2015-12-09T18:50:00,1
8,3792.0,99,1133,0.0,None,2015-12-09T18:50:00,1
9,3657.0,97,1134,0.0,None,2015-12-09T18:50:00,1
10,3792.0,96,1135,0.0,None,2015-12-09T18:50:00,1
11,2844.0,91,1136,0.0,None,2015-12-09T18:50:00,1
12,2438.0,95,1137,0.0,None,2015-12-09T18:50:00,1
13,2381.0,94,1138,0.0,None,2015-12-09T18:50:00,1
14,2438.0,95,1139,0.0,None,2015-12-09T18:50:00,1
15,2694.0,99,1140,0.0,None,2015-12-09T18:50:00,1
16,2844.0,101,1141,0.0,None,2015-12-09T18:50:00,1
17,2925.0,102,1142,0.0,None,2015-12-09T18:50:00,1
18,3413.0,97,1143,0.0,None,2015-12-09T18:50:00,1
19,3531.0,90,1144,0.0,None,2015-12-09T18:50:00,1
20,2694.0,88,1145,0.0,None,2015-12-09T18:50:00,1
21,2497.0,86,1146,0.0,None,2015-12-09T18:50:00,1
22,2438.0,83,1147,0.0,None,2015-12-09T18:50:00,1
23,2327.0,79,1148,0.0,None,2015-12-09T18:50:00,1
24,2275.0,78,1149,0.0,None,2015-12-09T18:50:00,1
25,2497.0,78,1150,0.0,None,2015-12-09T18:50:00,1
26,2438.0,76,1151,0.0,None,2015-12-09T18:50:00,1
27,2560.0,76,1152,0.0,None,2015-12-09T18:50:00,1
28,2178.0,76,1153,0.0,None,2015-12-09T18:50:00,1
29,2089.0,78,1154,0.0,None,2015-12-09T18:50:00,1
30,2048.0,78,1155,0.0,None,2015-12-09T18:50:00,1
31,2007.0,78,1156,0.0,None,2015-12-09T18:50:00,1
32,2133.0,78,1157,0.0,None,2015-12-09T18:50:00,1
33,2007.0,78,1158,0.0,None,2015-12-09T18:50:00,1
34,2048.0,78,1159,0.0,None,2015-12-09T18:50:00,1
35,10240.0,79,1160,0.0,None,2015-12-09T18:50:00,1
36,51200.0,81,1161,0.0,None,2015-12-09T18:50:00,1
37,17066.0,84,1162,0.0,None,2015-12-09T18:50:00,1
38,25600.0,85,1163,0.0,None,2015-12-09T18:50:00,1
39,10240.0,87,1164,0.0,None,2015-12-09T18:50:00,1
40,25600.0,87,1165,0.0,None,2015-12-09T18:50:00,1
41,51200.0,89,1166,0.0,None,2015-12-09T18:50:00,1
42,25600.0,90,1167,0.0,None,2015-12-09T18:50:00,1
43,25600.0,90,1168,0.0,None,2015-12-09T18:50:00,1
44,34133.0,92,1169,0.0,None,2015-12-09T18:50:00,1
45,20480.0,94,1170,0.0,None,2015-12-09T18:50:00,1
46,51200.0,98,1171,0.0,None,2015-12-09T18:50:00,1
47,10240.0,101,1172,0.0,None,2015-12-09T18:50:00,1
48,51200.0,102,1173,0.0,None,2015-12-09T18:50:00,1
49,7876.0,98,1174,0.0,None,2015-12-09T18:50:00,1
50,12800.0,95,1175,0.0,None,2015-12-09T18:50:00,1
51,6400.0,93,1176,0.0,None,2015-12-09T18:50:00,1
52,7314.0,88,1177,0.0,None,2015-12-09T18:50:00,1
53,17066.0,86,1178,0.0,None,2015-12-09T18:50:00,1
54,51200.0,83,1179,0.0,None,2015-12-09T18:50:00,1
55,12800.0,87,1182,0.0,None,2015-12-09T18:50:00,1
56,11377.0,89,1183,0.0,None,2015-12-09T18:50:00,1
57,10240.0,90,1184,0.0,None,2015-12-09T18:50:00,1
58,17066.0,91,1185,0.0,None,2015-12-09T18:50:00,1
59,8533.0,91,1186,0.0,None,2015-12-09T18:50:00,1
60,34133.0,91,1187,0.0,None,2015-12-09T18:50:00,1
61,12800.0,84,1188,0.0,None,2015-12-09T18:50:00,1
62,6400.0,84,1189,0.0,None,2015-12-09T18:50:00,1
63,3303.0,84,1190,0.0,None,2015-12-09T18:50:00,1
64,6023.0,83,1191,0.0,None,2015-12-09T18:50:00,1
65,5688.0,82,1192,0.0,None,2015-12-09T18:50:00,1
66,51200.0,80,1193,0.0,None,2015-12-09T18:50:00,1
67,10240.0,78,1194,0.0,None,2015-12-09T18:50:00,1
68,6826.0,80,1195,0.0,None,2015-12-09T18:50:00,1
69,5120.0,80,1196,0.0,None,2015-12-09T18:50:00,1
70,4452.0,77,1197,0.0,None,2015-12-09T18:50:00,1
71,3413.0,75,1198,0.0,None,2015-12-09T18:50:00,1
72,3792.0,75,1199,0.0,None,2015-12-09T18:50:00,1
73,3657.0,77,1200,0.0,None,2015-12-09T18:50:00,1
74,2925.0,78,1201,0.0,None,2015-12-09T18:50:00,1
75,3011.0,81,1202,0.0,None,2015-12-09T18:50:00,1
76,3938.0,83,1203,0.0,None,2015-12-09T18:50:00,1
77,17066.0,86,1204,0.0,None,2015-12-09T18:50:00,1
78,17066.0,87,1205,0.0,None,2015-12-09T18:50:00,1
79,34133.0,87,1206,0.0,None,2015-12-09T18:50:00,1
80,12800.0,87,1207,0.0,None,2015-12-09T18:50:00,1
81,14628.0,86,1208,0.0,None,2015-12-09T18:50:00,1
82,17066.0,85,1209,0.0,None,2015-12-09T18:50:00,1
83,9309.0,84,1210,0.0,None,2015-12-09T18:50:00,1
84,51200.0,85,1211,0.0,None,2015-12-09T18:50:00,1
85,25600.0,96,1212,0.0,None,2015-12-09T18:50:00,1
86,25600.0,98,1213,0.0,None,2015-12-09T18:50:00,1
87,14628.0,100,1215,0.0,None,2015-12-09T18:50:00,1
88,34133.0,106,1216,0.0,None,2015-12-09T18:50:00,1
89,25600.0,105,1217,0.0,None,2015-12-09T18:50:00,1
90,34133.0,93,1218,0.0,None,2015-12-09T18:50:00,1
91,12800.0,93,1219,0.0,None,2015-12-09T18:50:00,1
92,9309.0,83,1220,0.0,None,2015-12-09T18:50:00,1
93,11377.0,83,1221,0.0,None,2015-12-09T18:50:00,1
94,10240.0,83,1222,0.0,None,2015-12-09T18:50:00,1
95,12800.0,78,1223,0.0,None,2015-12-09T18:50:00,1
96,34133.0,78,1224,0.0,None,2015-12-09T18:50:00,1
97,11377.0,77,1225,0.0,None,2015-12-09T18:50:00,1
98,25600.0,76,1226,0.0,None,2015-12-09T18:50:00,1
99,25600.0,83,1227,0.0,None,2015-12-09T18:50:00,1
0,12800.0,82,1228,0.0,None,2015-12-09T18:50:00,1
1,12800.0,82,1229,0.0,None,2015-12-09T18:50:00,1
2,10240.0,81,1230,0.0,None,2015-12-09T18:50:00,1
3,25600.0,91,1231,0.0,None,2015-12-09T18:50:00,1
4,17066.0,93,1232,0.0,None,2015-12-09T18:50:00,1
5,51200.0,95,1234,0.0,None,2015-12-09T18:50:00,1
6,20480.0,95,1235,0.0,None,2015-12-09T18:50:00,1
7,25600.0,96,1236,0.0,None,2015-12-09T18:50:00,1
8,20480.0,93,1237,0.0,None,2015-12-09T18:50:00,1
9,20480.0,87,1238,0.0,None,2015-12-09T18:50:00,1
10,14628.0,87,1239,0.0,None,2015-12-09T18:50:00,1
11,20480.0,86,1240,0.0,None,2015-12-09T18:50:00,1
12,51200.0,85,1241,0.0,None,2015-12-09T18:50:00,1
13,12800.0,84,1242,0.0,None,2015-12-09T18:50:00,1
14,12800.0,83,1243,0.0,None,2015-12-09T18:50:00,1
15,34133.0,83,1244,0.0,None,2015-12-09T18:50:00,1
16,34133.0,81,1245,0.0,None,2015-12-09T18:50:00,1
17,34133.0,82,1247,0.0,None,2015-12-09T18:50:00,1
18,20480.0,82,1248,0.0,None,2015-12-09T18:50:00,1
19,14628.0,83,1249,0.0,None,2015-12-09T18:50:00,1
20,17066.0,83,1250,0.0,None,2015-12-09T18:50:00,1
21,10240.0,83,1251,0.0,None,2015-12-09T18:50:00,1
22,20480.0,84,1252,0.0,None,2015-12-09T18:50:00,1
23,51200.0,83,1253,0.0,None,2015-12-09T18:50:00,1
24,17066.0,83,1254,0.0,None,2015-12-09T18:50:00,1
25,12800.0,83,1255,0.0,None,2015-12-09T18:50:00,1
26,11377.0,84,1257,0.0,None,2015-12-09T18:50:00,1
27,4654.0,84,1258,0.0,None,2015-12-09T18:50:00,1
28,11377.0,85,1259,0.0,None,2015-12-09T18:50:00,1
29,3011.0,94,1260,0.0,None,2015-12-09T18:50:00,1
30,3303.0,92,1261,0.0,None,2015-12-09T18:50:00,1
31,3938.0,91,1262,0.0,None,2015-12-09T18:50:00,1
32,3657.0,89,1263,0.0,None,2015-12-09T18:50:00,1
33,2925.0,89,1264,0.0,None,2015-12-09T18:50:00,1
34,2767.0,80,1265,0.0,None,2015-12-09T18:50:00,1
35,2767.0,74,1266,0.0,None,2015-12-09T18:50:00,1
36,2925.0,74,1267,0.0,None,2015-12-09T18:50:00,1
37,2497.0,67,1268,0.0,None,2015-12-09T18:50:00,1
38,2381.0,66,1269,0.0,None,2015-12-09T18:50:00,1
39,2560.0,62,1270,0.0,None,2015-12-09T18:50:00,1
40,8533.0,62,1271,0.0,None,2015-12-09T18:50:00,1
41,7314.0,62,1272,0.0,None,2015-12-09T18:50:00,1
42,25600.0,69,1273,0.0,None,2015-12-09T18:50:00,1
43,25600.0,87,1274,0.0,None,2015-12-09T18:50:00,1
44,34133.0,89,1275,0.0,None,2015-12-09T18:50:00,1
45,11377.0,98,1277,0.0,None,2015-12-09T18:50:00,1
46,5120.0,116,1278,0.0,None,2015-12-09T18:50:00,1
47,10240.0,107,1279,0.0,None,2015-12-09T18:50:00,1
48,25600.0,106,1280,0.0,None,2015-12-09T18:50:00,1
49,4876.0,104,1281,0.0,None,2015-12-09T18:50:00,1
50,2497.0,106,1282,0.0,None,2015-12-09T18:50:00,1
51,2381.0,103,1283,0.0,None,2015-12-09T18:50:00,1
52,2497.0,97,1284,0.0,None,2015-12-09T18:50:00,1
53,12800.0,93,1285,0.0,None,2015-12-09T18:50:00,1
54,11377.0,94,1286,0.0,None,2015-12-09T18:50:00,1
55,25600.0,95,1287,0.0,None,2015-12-09T18:50:00,1
56,51200.0,94,1288,0.0,None,2015-12-09T18:50:00,1
57,7876.0,95,1289,0.0,None,2015-12-09T18:50:00,1
58,25600.0,91,1290,0.0,None,2015-12-09T18:50:00,1
59,25600.0,84,1291,0.0,None,2015-12-09T18:50:00,1
60,25600.0,83,1292,0.0,None,2015-12-09T18:50:00,1
61,51200.0,83,1294,0.0,None,2015-12-09T18:50:00,1
62,25600.0,84,1295,0.0,None,2015-12-09T18:50:00,1
63,12800.0,85,1296,0.0,None,2015-12-09T18:50:00,1
64,10240.0,96,1297,0.0,None,2015-12-09T18:50:00,1
65,4452.0,107,1298,0.0,None,2015-12-09T18:50:00,1
66,4452.0,106,1299,0.0,None,2015-12-09T18:50:00,1
67,4266.0,105,1300,0.0,None,2015-12-09T18:50:00,1
68,3531.0,104,1301,0.0,None,2015-12-09T18:50:00,1
69,12800.0,114,1302,0.0,None,2015-12-09T18:50:00,1
70,12800.0,102,1303,0.0,None,2015-12-09T18:50:00,1
71,10240.0,98,1304,0.0,None,2015-12-09T18:50:00,1
72,17066.0,96,1305,0.0,None,2015-12-09T18:50:00,1
73,4266.0,110,1306,0.0,None,2015-12-09T18:50:00,1
74,2275.0,106,1307,0.0,None,2015-12-09T18:50:00,1
75,4876.0,101,1308,0.0,None,2015-12-09T18:50:00,1
76,2767.0,101,1309,0.0,None,2015-12-09T18:50:00,1
77,51200.0,99,1310,0.0,None,2015-12-09T18:50:00,1
78,11377.0,97,1311,0.0,None,2015-12-09T18:50:00,1
79,25600.0,92,1312,0.0,None,2015-12-09T18:50:00,1
80,51200.0,85,1313,0.0,None,2015-12-09T18:50:00,1
81,34133.0,84,1314,0.0,None,2015-12-09T18:50:00,1
82,4452.0,85,1316,0.0,None,2015-12-09T18:50:00,1
83,6400.0,86,1317,0.0,None,2015-12-09T18:50:00,1
84,34133.0,87,1318,0.0,None,2015-12-09T18:50:00,1
85,12800.0,87,1319,0.0,None,2015-12-09T18:50:00,1
86,4654.0,87,1320,0.0,None,2015-12-09T18:50:00,1
87,2694.0,86,1321,0.0,None,2015-12-09T18:50:00,1
88,17066.0,90,1322,0.0,None,2015-12-09T18:50:00,1
89,20480.0,94,1324,0.0,None,2015-12-09T18:50:00,1
90,25600.0,94,1325,0.0,None,2015-12-09T18:50:00,1
91,34133.0,95,1326,0.0,None,2015-12-09T18:50:00,1
92,51200.0,98,1327,0.0,None,2015-12-09T18:50:00,1
93,2925.0,97,1328,0.0,None,2015-12-09T18:50:00,1
94,2381.0,88,1329,0.0,None,2015-12-09T18:50:00,1
95,2133.0,88,1330,0.0,None,2015-12-09T18:50:00,1
96,2133.0,88,1331,0.0,None,2015-12-09T18:50:00,1
97,1896.0,86,1332,0.0,None,2015-12-09T18:50:00,1
98,1932.0,84,1333,0.0,None,2015-12-09T18:50:00,1
99,1796.0,83,1334,0.0,None,2015-12-09T18:50:00,1
0,1678.0,83,1335,0.0,None,2015-12-09T18:50:00,1
1,2007.0,84,1336,0.0,None,2015-12-09T18:50:00,1
2,1861.0,84,1337,0.0,None,2015-12-09T18:50:00,1
3,1828.0,85,1338,0.0,None,2015-12-09T18:50:00,1
4,1651.0,87,1339,0.0,None,2015-12-09T18:50:00,1
5,1735.0,87,1340,0.0,None,2015-12-09T18:50:00,1
6,1706.0,87,1341,0.0,None,2015-12-09T18:50:00,1
7,1678.0,86,1342,0.0,None,2015-12-09T18:50:00,1
8,1575.0,85,1343,0.0,None,2015-12-09T18:50:00,1
9,1422.0,84,1344,0.0,None,2015-12-09T18:50:00,1
10,1484.0,84,1345,0.0,None,2015-12-09T18:50:00,1
11,1402.0,83,1346,0.0,None,2015-12-09T18:50:00,1
12,1484.0,84,1347,0.0,None,2015-12-09T18:50:00,1
13,1484.0,85,1348,0.0,None,2015-12-09T18:50:00,1
14,17066.0,86,1349,0.0,None,2015-12-09T18:50:00,1
15,11377.0,86,1350,0.0,None,2015-12-09T18:50:00,1
16,17066.0,86,1351,0.0,None,2015-12-09T18:50:00,1
17,12800.0,83,1353,0.0,None,2015-12-09T18:50:00,1
18,34133.0,82,1354,0.0,None,2015-12-09T18:50:00,1
19,34133.0,81,1355,0.0,None,2015-12-09T18:50:00,1
20,1796.0,80,1356,0.0,None,2015-12-09T18:50:00,1
21,1484.0,88,1357,0.0,None,2015-12-09T18:50:00,1
22,1575.0,92,1358,0.0,None,2015-12-09T18:50:00,1
23,1625.0,94,1359,0.0,None,2015-12-09T18:50:00,1
24,1765.0,98,1360,0.0,None,2015-12-09T18:50:00,1
25,1828.0,99,1361,0.0,None,2015-12-09T18:50:00,1
26,1932.0,100,1362,0.0,None,2015-12-09T18:50:00,1
27,1932.0,96,1363,0.0,None,2015-12-09T18:50:00,1
28,2133.0,89,1364,0.0,None,2015-12-09T18:50:00,1
29,1735.0,85,1365,0.0,None,2015-12-09T18:50:00,1
30,1625.0,84,1366,0.0,None,2015-12-09T18:50:00,1
31,1442.0,83,1367,0.0,None,2015-12-09T18:50:00,1
32,1625.0,84,1368,0.0,None,2015-12-09T18:50:00,1
33,1735.0,84,1369,0.0,None,2015-12-09T18:50:00,1
34,1462.0,85,1370,0.0,None,2015-12-09T18:50:00,1
35,1484.0,87,1371,0.0,None,2015-12-09T18:50:00,1
36,1551.0,88,1372,0.0,None,2015-12-09T18:50:00,1
37,1442.0,88,1373,0.0,None,2015-12-09T18:50:00,1
38,1551.0,87,1374,0.0,None,2015-12-09T18:50:00,1
39,1575.0,87,1375,0.0,None,2015-12-09T18:50:00,1
40,1528.0,86,1376,0.0,None,2015-12-09T18:50:00,1
41,1735.0,86,1377,0.0,None,2015-12-09T18:50:00,1
42,1735.0,88,1378,0.0,None,2015-12-09T18:50:00,1
43,10240.0,89,1379,0.0,None,2015-12-09T18:50:00,1
44,25600.0,89,1380,0.0,None,2015-12-09T18:50:00,1
45,12800.0,89,1381,0.0,None,2015-12-09T18:50:00,1
46,17066.0,74,1382,0.0,None,2015-12-09T18:50:00,1
47,10240.0,68,1383,0.0,None,2015-12-09T18:50:00,1
48,25600.0,67,1384,0.0,None,2015-12-09T18:50:00,1
49,12800.0,67,1385,0.0,None,2015-12-09T18:50:00,1
50,34133.0,68,1386,0.0,None,2015-12-09T18:50:00,1
51,17066.0,71,1387,0.0,None,2015-12-09T18:50:00,1
52,14628.0,70,1388,0.0,None,2015-12-09T18:50:00,1
53,25600.0,107,1389,0.0,None,2015-12-09T18:50:00,1
54,25600.0,110,1390,0.0,None,2015-12-09T18:50:00,1
55,17066.0,111,1391,0.0,None,2015-12-09T18:50:00,1
56,14628.0,106,1392,0.0,None,2015-12-09T18:50:00,1
57,25600.0,100,1393,0.0,None,2015-12-09T18:50:00,1
58,5688.0,100,1394,0.0,None,2015-12-09T18:50:00,1
59,2925.0,95,1395,0.0,None,2015-12-09T18:50:00,1
60,4876.0,89,1396,0.0,None,2015-12-09T18:50:00,1
61,10240.0,90,1397,0.0,None,2015-12-09T18:50:00,1
62,7314.0,92,1398,0.0,None,2015-12-09T18:50:00,1
63,8533.0,92,1399,0.0,None,2015-12-09T18:50:00,1
64,7314.0,91,1400,0.0,None,2015-12-09T18:50:00,1
65,25600.0,90,1401,0.0,None,2015-12-09T18:50:00,1
66,2497.0,93,1402,0.0,None,2015-12-09T18:50:00,1
67,12800.0,97,1403,0.0,None,2015-12-09T18:50:00,1
68,12800.0,97,1404,0.0,None,2015-12-09T18:50:00,1
69,20480.0,107,1405,0.0,None,2015-12-09T18:50:00,1
70,12800.0,107,1406,0.0,None,2015-12-09T18:50:00,1
71,11377.0,96,1407,0.0,None,2015-12-09T19:06:40,1
72,12800.0,88,1408,0.0,None,2015-12-09T19:06:40,1
73,20480.0,84,1409,0.0,None,2015-12-09T19:06:40,1
74,14628.0,79,1410,0.0,None,2015-12-09T19:06:40,1
75,25600.0,78,1411,0.0,None,2015-12-09T19:06:40,1
76,25600.0,76,1412,0.0,None,2015-12-09T19:06:40,1
77,17066.0,73,1413,0.0,None,2015-12-09T19:06:40,1
78,10240.0,69,1414,0.0,None,2015-12-09T19:06:40,1
79,14628.0,80,1415,0.0,None,2015-12-09T19:06:40,1
80,17066.0,88,1416,0.0,None,2015-12-09T19:06:40,1
81,20480.0,91,1417,0.0,None,2015-12-09T19:06:40,1
82,12800.0,92,1418,0.0,None,2015-12-09T19:06:40,1
83,17066.0,95,1419,0.0,None,2015-12-09T19:06:40,1
84,51200.0,95,1420,0.0,None,2015-12-09T19:06:40,1
85,17066.0,95,1421,0.0,None,2015-12-09T19:06:40,1
86,17066.0,93,1422,0.0,None,2015-12-09T19:06:40,1
87,25600.0,83,1423,0.0,None,2015-12-09T19:06:40,1
88,14628.0,82,1424,0.0,None,2015-12-09T19:06:40,1
89,51200.0,81,1425,0.0,None,2015-12-09T19:06:40,1
90,17066.0,81,1426,0.0,None,2015-12-09T19:06:40,1
91,14628.0,82,1427,0.0,None,2015-12-09T19:06:40,1
92,51200.0,83,1428,0.0,None,2015-12-09T19:06:40,1
93,51200.0,87,1429,0.0,None,2015-12-09T19:06:40,1
94,17066.0,87,1430,0.0,None,2015-12-09T19:06:40,1
95,17066.0,87,1431,0.0,None,2015-12-09T19:06:40,1
96,25600.0,87,1432,0.0,None,2015-12-09T19:06:40,1
97,3657.0,87,1433,0.0,None,2015-12-09T19:06:40,1
98,2275.0,86,1434,0.0,None,2015-12-09T19:06:40,1
99,2007.0,85,1435,0.0,None,2015-12-09T19:06:40,1
0,1932.0,84,1436,0.0,None,2015-12-09T19:06:40,1
1,1969.0,86,1437,0.0,None,2015-12-09T19:06:40,1
